2.439957828153286E-16 6.809742257249512E-14 
7.377594166738921E-14 7.530437375145322E-15 
2.439957828153286E-16 6.809742257249512E-14 
7.377594166738921E-14 7.530437375145322E-15 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
2.439957828153286E-16 6.809742257249512E-14 
7.377594166738921E-14 7.530437375145322E-15 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
2.439957828153286E-16 6.809742257249512E-14 
7.377594166738921E-14 7.530437375145322E-15 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
7.377594166738921E-14 7.530437375145322E-15 
2.439957828153286E-16 6.809742257249512E-14 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
7.377594166738921E-14 7.530437375145322E-15 
2.439957828153286E-16 6.809742257249512E-14 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
2.439957828153286E-16 6.809742257249512E-14 
7.377594166738921E-14 7.530437375145322E-15 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
2.439957828153286E-16 6.809742257249512E-14 
7.377594166738921E-14 7.530437375145322E-15 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
7.377594166738921E-14 7.530437375145322E-15 
2.439957828153286E-16 6.809742257249512E-14 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
7.377594166738921E-14 7.530437375145322E-15 
2.439957828153286E-16 6.809742257249512E-14 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
7.377594166738921E-14 7.530437375145322E-15 
2.439957828153286E-16 6.809742257249512E-14 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
7.377594166738921E-14 7.530437375145322E-15 
2.439957828153286E-16 6.809742257249512E-14 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
7.377594166738921E-14 7.530437375145322E-15 
2.439957828153286E-16 6.809742257249512E-14 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
2.439957828153286E-16 6.809742257249512E-14 
7.377594166738921E-14 7.530437375145322E-15 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
2.439957828153286E-16 6.809742257249512E-14 
7.377594166738921E-14 7.530437375145322E-15 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
7.377594166738921E-14 7.530437375145322E-15 
2.439957828153286E-16 6.809742257249512E-14 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
7.377594166738921E-14 7.530437375145322E-15 
2.439957828153286E-16 6.809742257249512E-14 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
7.377594166738921E-14 7.530437375145322E-15 
2.439957828153286E-16 6.809742257249512E-14 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
2.439957828153286E-16 6.809742257249512E-14 
7.377594166738921E-14 7.530437375145322E-15 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
2.439957828153286E-16 6.809742257249512E-14 
7.377594166738921E-14 7.530437375145322E-15 
7.706346009768544E-15 1.1086473020534113E-14 
9.083849327104786E-16 2.449415913839551E-14 
7.0436474825821836E-15 2.2182209386397393E-14 
